project_id,Activity ID,Activity Name,WBS,Baseline Start,Baseline Finish,Start,Finish,Actual Start,Actual Finish,Remaining Duration,Total Float,Free Float,Critical,Longest Path,Predecessors,Successors,Remaining Units,Budgeted Units,Physical % Complete
The Big -P.01-UP-20-April-26,E-APP-B04-6TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (6th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.6thF,14-Apr-26,25-Apr-26,08-Feb-26,18-Feb-26,08-Feb-26,18-Feb-26,0,0,0,No,No,"E-SUB-B04-6TH-1010, E-SUB-B04-6TH-1010","CON-B04-6TH-1040, CON-B04-6TH-1050",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (7th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.7thF,26-Apr-26,06-May-26,01-Feb-26,12-Feb-26,01-Feb-26,12-Feb-26,0,0,0,No,No,"E-SUB-B04-7TH-1000, E-SUB-B04-7TH-1000","CON-B04-7TH-1010, CON-B04-7TH-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (7th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.7thF,06-May-26,17-May-26,15-Jun-26,25-Jun-26,,,10,165,272,No,No,"E-SUB-B04-7TH-1030, E-SUB-B04-7TH-1030","CON-B04-7TH-1040, CON-B04-7TH-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (7th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.7thF,03-May-26,13-May-26,11-Jun-26,22-Jun-26,,,10,168,275,No,No,"E-SUB-B04-7TH-1020, E-SUB-B04-7TH-1020","CON-B04-7TH-1040, CON-B04-7TH-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (7th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.7thF,29-Apr-26,10-May-26,08-Feb-26,18-Feb-26,08-Feb-26,18-Feb-26,0,0,0,No,No,"E-SUB-B04-7TH-1010, E-SUB-B04-7TH-1010","CON-B04-7TH-1040, CON-B04-7TH-1050",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-APP-B04-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (8th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.8thF,10-May-26,20-May-26,01-Feb-26,12-Feb-26,01-Feb-26,12-Feb-26,0,0,0,No,No,"E-SUB-B04-8TH-1000, E-SUB-B04-8TH-1000","CON-B04-8TH-1010, CON-B04-8TH-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-APP-B04-8TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (8th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.8thF,20-May-26,04-Jun-26,15-Jun-26,25-Jun-26,,,10,189,296,No,No,"E-SUB-B04-8TH-1030, E-SUB-B04-8TH-1030","CON-B04-8TH-1040, CON-B04-8TH-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-APP-B04-8TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (8th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.8thF,17-May-26,01-Jun-26,11-Jun-26,22-Jun-26,,,10,192,299,No,No,"E-SUB-B04-8TH-1020, E-SUB-B04-8TH-1020","CON-B04-8TH-1040, CON-B04-8TH-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-APP-B04-8TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (8th),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.8thF,13-May-26,24-May-26,08-Feb-26,18-Feb-26,08-Feb-26,18-Feb-26,0,0,0,No,No,"E-SUB-B04-8TH-1010, E-SUB-B04-8TH-1010","CON-B04-8TH-1040, CON-B04-8TH-1050",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-APP-B04-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.RF,16-May-26,26-May-26,01-Feb-26,12-Feb-26,01-Feb-26,12-Feb-26,0,0,0,No,No,"E-SUB-B04-RF-1000, E-SUB-B04-RF-1000","CON-B04-RF-1010, CON-B04-RF-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-APP-B04-RF-1020,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.RF,23-May-26,07-Jun-26,15-Jun-26,25-Jun-26,,,10,205,312,No,No,"E-SUB-B04-RF-1020, E-SUB-B04-RF-1020","CON-B04-RF-1040, CON-B04-RF-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-APP-B04-RF-1010,Approval for  Beams Conc. Dim.  & RFT DWGs (B04) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.RF,19-May-26,03-Jun-26,11-Jun-26,22-Jun-26,,,10,208,315,No,No,"E-SUB-B04-RF-1010, E-SUB-B04-RF-1010","CON-B04-RF-1040, CON-B04-RF-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MS-1000,Submittal for RFT Rebar,The Big - P.01 - UP-24-MAY-26.P.MS.SS,11-Sep-25,01-Oct-25,11-Sep-25,01-Oct-25,11-Sep-25,01-Oct-25,0,0,0,No,Yes,KD-MS-1000,"P-MA-1000, P-MA-1000",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MS-1020,Submittal for Soil Replacement,The Big - P.01 - UP-24-MAY-26.P.MS.SS,14-Sep-25,04-Oct-25,14-Sep-25,04-Oct-25,14-Sep-25,04-Oct-25,0,0,0,No,Yes,KD-MS-1000,"P-MA-1010, P-MA-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MS-1010,Submittal for Plain Concrete,The Big - P.01 - UP-24-MAY-26.P.MS.SS,14-Sep-25,04-Oct-25,14-Sep-25,04-Oct-25,14-Sep-25,04-Oct-25,0,0,0,No,Yes,KD-MS-1000,"P-MA-1020, P-MA-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MS-1030,Submittal for Rc Concrete,The Big - P.01 - UP-24-MAY-26.P.MS.SS,21-Sep-25,12-Oct-25,21-Sep-25,12-Oct-25,21-Sep-25,12-Oct-25,0,0,0,No,No,KD-MS-1000,"P-MA-1030, P-MA-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MS-1040,Submittal for Waterproofing,The Big - P.01 - UP-24-MAY-26.P.MS.SS,23-Sep-25,14-Oct-25,23-Sep-25,14-Oct-25,23-Sep-25,14-Oct-25,0,0,0,No,Yes,KD-MS-1000,"P-MA-1040, P-MA-1040",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MS-1050,Submittal for cold applied damp-proofing,The Big - P.01 - UP-24-MAY-26.P.MS.SS,23-Sep-25,14-Oct-25,23-Sep-25,14-Oct-25,23-Sep-25,14-Oct-25,0,0,0,No,No,KD-MS-1000,"P-MA-1050, P-MA-1050",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MS-1060,Submittal for cold Crystalline waterproofing for Water tank,The Big - P.01 - UP-24-MAY-26.P.MS.SS,23-Sep-25,14-Oct-25,23-Sep-25,14-Oct-25,23-Sep-25,14-Oct-25,0,0,0,No,No,KD-MS-1000,"P-MA-1060, P-MA-1060",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MA-1000,Approval for RFT Rebar,The Big - P.01 - UP-24-MAY-26.P.MS.SA,02-Oct-25,14-Oct-25,02-Oct-25,14-Oct-25,02-Oct-25,14-Oct-25,0,0,0,No,Yes,"P-MS-1000, P-MS-1000","P-MPOS-1000, P-MPOS-1070, P-MPOS-1080, P-MPOS-1090, P-MPOS-1100, P-MPOS-1110, P-MPOS-1120, P-MPOS-1130, P-MPOS-1140, P-MPOS-1150, P-MPOS-1160, P-MPOS-1170, P-MPOS-1180, P-MPOS-1190",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MA-1010,Approval for Soil Replacement,The Big - P.01 - UP-24-MAY-26.P.MS.SA,05-Oct-25,16-Oct-25,05-Oct-25,16-Oct-25,05-Oct-25,16-Oct-25,0,0,0,No,Yes,"P-MS-1020, P-MS-1020",P-MPOS-1010,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MA-1020,Approval for Plain Concrete,The Big - P.01 - UP-24-MAY-26.P.MS.SA,05-Oct-25,16-Oct-25,05-Oct-25,16-Oct-25,05-Oct-25,16-Oct-25,0,0,0,No,Yes,"P-MS-1010, P-MS-1010",P-MPOS-1020,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MA-1030,Approval for Rc Concrete,The Big - P.01 - UP-24-MAY-26.P.MS.SA,13-Oct-25,23-Oct-25,13-Oct-25,23-Oct-25,13-Oct-25,23-Oct-25,0,0,0,No,No,"P-MS-1030, P-MS-1030",P-MPOS-1030,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MA-1040,Approval for Waterproofing,The Big - P.01 - UP-24-MAY-26.P.MS.SA,15-Oct-25,26-Oct-25,15-Oct-25,26-Oct-25,15-Oct-25,26-Oct-25,0,0,0,No,Yes,"P-MS-1040, P-MS-1040",P-MPOS-1040,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MA-1050,Approval for cold applied damp-proofing,The Big - P.01 - UP-24-MAY-26.P.MS.SA,15-Oct-25,26-Oct-25,15-Oct-25,26-Oct-25,15-Oct-25,26-Oct-25,0,0,0,No,No,"P-MS-1050, P-MS-1050",P-MPOS-1050,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MA-1060,Approval for cold Crystalline waterproofing for Water tank,The Big - P.01 - UP-24-MAY-26.P.MS.SA,15-Oct-25,26-Oct-25,15-Oct-25,26-Oct-25,15-Oct-25,26-Oct-25,0,0,0,No,No,"P-MS-1060, P-MS-1060",P-MPOS-1060,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1010,P.O for  Soil Replacement,The Big - P.01 - UP-24-MAY-26.P.PC.PO,18-Oct-25,19-Oct-25,18-Oct-25,19-Oct-25,18-Oct-25,19-Oct-25,0,0,0,No,Yes,P-MA-1010,P-MDEL-1010,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1020,P.O for  Plain Concrete,The Big - P.01 - UP-24-MAY-26.P.PC.PO,18-Oct-25,19-Oct-25,18-Oct-25,19-Oct-25,18-Oct-25,19-Oct-25,0,0,0,No,Yes,P-MA-1020,P-MDEL-1020,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1030,P.O for  Rc Concrete,The Big - P.01 - UP-24-MAY-26.P.PC.PO,25-Oct-25,26-Oct-25,25-Oct-25,26-Oct-25,25-Oct-25,26-Oct-25,0,0,0,No,No,P-MA-1030,P-MDEL-1030,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1040,P.O for  Waterproofing,The Big - P.01 - UP-24-MAY-26.P.PC.PO,27-Oct-25,28-Oct-25,27-Oct-25,28-Oct-25,27-Oct-25,28-Oct-25,0,0,0,No,Yes,P-MA-1040,P-MDEL-1040,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1050,P.O for cold applied damp-proofing,The Big - P.01 - UP-24-MAY-26.P.PC.PO,27-Oct-25,28-Oct-25,27-Oct-25,28-Oct-25,27-Oct-25,28-Oct-25,0,0,0,No,No,P-MA-1050,P-MDEL-1050,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1060,P.O for cold Crystalline waterproofing for Water tank,The Big - P.01 - UP-24-MAY-26.P.PC.PO,27-Oct-25,28-Oct-25,17-May-26,18-May-26,,,2,303,0,No,No,P-MA-1060,P-MDEL-1060,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1000,P.O for Rebar Patch#1 (Footing & Water tank),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,19-Oct-25,20-Oct-25,27-Sep-25,29-Sep-25,27-Sep-25,29-Sep-25,0,0,0,No,Yes,P-MA-1000,P-MDEL-1000,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1070,P.O for Rebar Patch#2  (Basement 2),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,24-Nov-25,25-Nov-25,26-Nov-25,28-Nov-25,26-Nov-25,28-Nov-25,0,0,0,No,No,P-MA-1000,P-MDEL-1170,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1080,P.O for Rebar Patch#3  (Basement 1),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,05-Jan-26,06-Jan-26,26-Nov-25,28-Nov-25,26-Nov-25,28-Nov-25,0,0,0,No,No,P-MA-1000,P-MDEL-1160,0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MPOS-1090,P.O for Rebar Patch#4  (SOG),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,23-Feb-26,24-Feb-26,17-May-26,18-May-26,,,2,204,0,No,No,P-MA-1000,P-MDEL-1150,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1100,P.O for Rebar Patch#5  (Ground floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,07-Mar-26,08-Mar-26,17-May-26,18-May-26,,,2,-50,0,Yes,No,P-MA-1000,P-MDEL-1130,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1110,P.O for Rebar Patch#6  (1st floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,04-Apr-26,05-Apr-26,17-May-26,18-May-26,,,2,-15,0,Yes,No,P-MA-1000,P-MDEL-1120,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1120,P.O for Rebar Patch#7  (2nd floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,10-May-26,11-May-26,17-May-26,18-May-26,,,2,11,0,No,No,P-MA-1000,P-MDEL-1110,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1130,P.O for Rebar Patch#8  (3rd floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,07-Jun-26,08-Jun-26,07-Jun-26,08-Jun-26,,,2,21,0,No,No,P-MA-1000,P-MDEL-1100,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1140,P.O for Rebar Patch#9  (4th floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,04-Jul-26,05-Jul-26,04-Jul-26,05-Jul-26,,,2,21,0,No,No,P-MA-1000,P-MDEL-1090,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1150,P.O for Rebar Patch#10  (5th floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,06-Aug-26,08-Aug-26,06-Aug-26,08-Aug-26,,,2,21,0,No,No,P-MA-1000,P-MDEL-1080,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1160,P.O for Rebar Patch#11  (6th floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,02-Sep-26,03-Sep-26,02-Sep-26,03-Sep-26,,,2,22,0,No,No,P-MA-1000,P-MDEL-1070,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1170,P.O for Rebar Patch#12  (7th floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,05-Oct-26,07-Oct-26,05-Oct-26,07-Oct-26,,,2,22,0,No,No,P-MA-1000,P-MDEL-1190,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1180,P.O for Rebar Patch#13  (8th floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,29-Oct-26,31-Oct-26,29-Oct-26,31-Oct-26,,,2,21,0,No,No,P-MA-1000,P-MDEL-1180,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MPOS-1190,P.O for Rebar Patch#14  (Roof floor),The Big - P.01 - UP-24-MAY-26.P.PC.PO.1,28-Nov-26,29-Nov-26,28-Nov-26,29-Nov-26,,,2,22,0,No,No,P-MA-1000,P-MDEL-1200,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1010,Delivery for Soil Replacement,The Big - P.01 - UP-24-MAY-26.P.PC.DS,27-Oct-25,28-Oct-25,17-Oct-25,19-Oct-25,17-Oct-25,19-Oct-25,0,0,0,No,Yes,P-MPOS-1010,"CON-EW-B01-1000, CON-EW-B02-1000, CON-EW-B03-1000, CON-EW-B04-1000",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MDEL-1020,Delivery for Plain Concrete,The Big - P.01 - UP-24-MAY-26.P.PC.DS,21-Oct-25,22-Oct-25,16-Oct-25,16-Oct-25,16-Oct-25,16-Oct-25,0,0,0,No,Yes,P-MPOS-1020,"CON-B02-FOOT-1000, CON-B04-FOOT-1000, CON-B04-WT-1020, CON-B03-FOOT-1000, CON-B01-FOOT-1010, CON-B04-WT-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MDEL-1030,Delivery for Rc Concrete,The Big - P.01 - UP-24-MAY-26.P.PC.DS,27-Oct-25,12-Nov-25,30-Nov-25,30-Nov-25,30-Nov-25,30-Nov-25,0,0,0,No,No,P-MPOS-1030,"CON-B01-FOOT-1090, CON-B02-FOOT-1010, CON-B02-FOOT-1090, CON-B04-FOOT-1010, CON-B04-FOOT-1080, CON-B03-FOOT-1010, CON-B03-FOOT-1080, CON-B01-BAS02-1030, CON-B01-BAS02-1130, CON-B01-BAS02-1100, CON-B04-WT-1080, CON-B04-WT-1130, CON-B04-WT-1170, CON-B02-BAS02-1030, CON-B02-BAS02-1100, CON-B02-BAS02-1080, CON-B03-BAS02-1030, CON-B03-BAS02-1100, CON-B03-BAS02-1080, CON-B02-SOG-1050, CON-B01-SOG-1050, CON-B01-BAS01-1030, CON-B01-BAS01-1110, CON-B01-BAS01-1100, CON-B02-BAS01-1030, CON-B02-BAS01-1090, CON-B02-BAS01-1080, CON-B04-BAS01-1030, CON-B04-BAS01-1120, CON-B04-BAS01-1100, CON-B03-BAS01-1030, CON-B03-BAS01-1090, CON-B03-BAS01-1080, CON-B04-SOG-1050, CON-B03-SOG-1050, CON-B01-GR-1030, CON-B01-GR-1090, CON-B01-GR-1080, CON-B02-GR-1030, CON-B02-GR-1100, CON-B02-GR-1080, CON-B04-GR-1030, CON-B04-GR-1080, CON-B04-GR-1090, CON-B03-GR-1030, CON-B03-GR-1080, CON-B03-GR-1090, CON-B01-6TH-1030, CON-B01-6TH-1060, CON-B01-7TH-1030, CON-B01-7TH-1060, CON-B01-8TH-1030, CON-B01-8TH-1060, CON-B01-1ST-1030, CON-B01-1ST-1060, CON-B01-2ND-1030, CON-B01-2ND-1060, CON-B01-3RD-1030, CON-B01-3RD-1060, CON-B01-4TH-1030, CON-B01-4TH-1060, CON-B01-5TH-1030, CON-B01-5TH-1060, CON-B01-9TH-1030, CON-B01-9TH-1060, CON-B02-1ST-1030, CON-B02-1ST-1060, CON-B02-2ND-1030, CON-B02-2ND-1060, CON-B02-3RD-1030, CON-B02-3RD-1060, CON-B02-4TH-1030, CON-B02-4TH-1060, CON-B02-RF-1030, CON-B02-RF-1060, CON-B03-1ST-1030, CON-B03-1ST-1060, CON-B03-2ND-1030, CON-B03-2ND-1060, CON-B03-3RD-1030, CON-B03-3RD-1060, CON-B03-4TH-1030, CON-B03-4TH-1060, CON-B04-1ST-1030, CON-B04-1ST-1060, CON-B04-2ND-1030, CON-B04-2ND-1060, CON-B04-3RD-1030, CON-B04-3RD-1060, CON-B04-4TH-1030, CON-B04-4TH-1060, CON-B04-5TH-1030, CON-B04-5TH-1060, CON-B04-6TH-1030, CON-B04-6TH-1060, CON-B04-7TH-1030, CON-B04-7TH-1060, CON-B04-8TH-1030, CON-B04-8TH-1060, CON-B04-RF-1030, CON-B04-RF-1060, CON-B03-RF-1030, CON-B03-RF-1060, CON-B04-BAS02-1030, CON-B04-BAS02-1130, CON-B04-BAS02-1100, CON-B04-BAS02-1110, CON-B04-BAS01-1110, CON-B01-BAS02-1110, CON-B01-BAS01-1130",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MDEL-1040,Delivery for Waterproofing,The Big - P.01 - UP-24-MAY-26.P.PC.DS,29-Oct-25,25-Nov-25,30-Nov-25,10-Dec-25,30-Nov-25,10-Dec-25,0,0,0,No,Yes,P-MPOS-1040,"CON-B01-FOOT-1030, CON-B02-FOOT-1030, CON-B04-FOOT-1030, CON-B03-FOOT-1030, CON-B04-WT-1050, CON-B02-SOG-1020, CON-B01-SOG-1020, CON-B04-SOG-1020, CON-B03-SOG-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MDEL-1050,Delivery for cold applied damp-proofing,The Big - P.01 - UP-24-MAY-26.P.PC.DS,29-Oct-25,16-Dec-25,17-May-26,04-Jul-26,,,49,174,0,No,No,P-MPOS-1050,"CON-B01-FOOT-1110, CON-B02-FOOT-1110, CON-B04-FOOT-1110, CON-B03-FOOT-1110",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1060,Delivery for cold Crystalline waterproofing for Water tank,The Big - P.01 - UP-24-MAY-26.P.PC.DS,03-Dec-25,07-Feb-26,28-Jun-26,02-Sep-26,,,67,364,364,No,No,P-MPOS-1060,,0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1000,Delivery for Rebar Patch#1 (Footing & Water tank),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,02-Nov-25,03-Nov-25,28-Oct-25,14-Feb-26,28-Oct-25,14-Feb-26,0,0,0,No,Yes,P-MPOS-1000,"CON-B01-FOOT-1050, CON-B01-FOOT-1070, CON-B02-FOOT-1050, CON-B02-FOOT-1070, CON-B04-FOOT-1050, CON-B04-FOOT-1070, CON-B04-WT-1070, CON-B04-WT-1110, CON-B04-WT-1160, CON-B03-FOOT-1050, CON-B03-FOOT-1070",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MDEL-1070,Delivery for Rebar Patch#11  (6th floor),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,20-Oct-26,21-Oct-26,20-Oct-26,21-Oct-26,,,2,26,172,No,No,P-MPOS-1160,"CON-B01-6TH-1010, CON-B01-6TH-1050, CON-B04-6TH-1010, CON-B04-6TH-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1080,Delivery for Rebar Patch#10  (5th floor),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,16-Sep-26,17-Sep-26,16-Sep-26,17-Sep-26,,,2,26,166,No,No,P-MPOS-1150,"CON-B01-5TH-1010, CON-B01-5TH-1050, CON-B04-5TH-1010, CON-B04-5TH-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1090,Delivery for Rebar Patch#9  (4th floor),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,05-Aug-26,06-Aug-26,05-Aug-26,06-Aug-26,,,2,26,169,No,No,P-MPOS-1140,"CON-B01-4TH-1010, CON-B01-4TH-1050, CON-B02-4TH-1010, CON-B02-4TH-1050, CON-B03-4TH-1010, CON-B03-4TH-1050, CON-B04-4TH-1010, CON-B04-4TH-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1100,Delivery for Rebar Patch#8  (3rd floor),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,28-Jun-26,29-Jun-26,28-Jun-26,29-Jun-26,,,2,25,167,No,No,P-MPOS-1130,"CON-B01-3RD-1010, CON-B01-3RD-1050, CON-B02-3RD-1010, CON-B02-3RD-1050, CON-B03-3RD-1010, CON-B03-3RD-1050, CON-B04-3RD-1010, CON-B04-3RD-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1110,Delivery for Rebar Patch#7  (2nd floor),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,20-May-26,21-May-26,27-May-26,28-May-26,,,2,18,159,No,No,P-MPOS-1120,"CON-B01-2ND-1010, CON-B01-2ND-1050, CON-B02-2ND-1010, CON-B02-2ND-1050, CON-B03-2ND-1010, CON-B03-2ND-1050, CON-B04-2ND-1010, CON-B04-2ND-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1120,Delivery for Rebar Patch#6  (1st floor),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,06-Apr-26,07-Apr-26,19-May-26,20-May-26,,,2,-18,119,Yes,No,P-MPOS-1110,"CON-B01-1ST-1010, CON-B01-1ST-1050, CON-B02-1ST-1010, CON-B02-1ST-1050, CON-B03-1ST-1010, CON-B03-1ST-1050, CON-B04-1ST-1010, CON-B04-1ST-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1130,Delivery for Rebar Patch#5  (Ground floor),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,09-Mar-26,10-Mar-26,19-May-26,20-May-26,,,2,-60,56,Yes,No,P-MPOS-1100,"CON-B01-GR-1010, CON-B01-GR-1060, CON-B01-GR-1070, CON-B02-GR-1010, CON-B02-GR-1060, CON-B02-GR-1070, CON-B04-GR-1010, CON-B04-GR-1060, CON-B04-GR-1070, CON-B03-GR-1010, CON-B03-GR-1060, CON-B03-GR-1070",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1150,Delivery for Rebar Patch#4  (SOG),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,25-Feb-26,26-Feb-26,19-May-26,20-May-26,,,2,248,76,No,No,P-MPOS-1090,"CON-B02-SOG-1040, CON-B01-SOG-1040, CON-B04-SOG-1040, CON-B03-SOG-1040",0.0,0,0.0
The Big -P.01-UP-20-April-26,P-MDEL-1160,Delivery for Rebar Patch#3  (Basement 1),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,12-Jan-26,13-Jan-26,05-May-26,17-May-26,05-May-26,,0,-97,21,Yes,No,P-MPOS-1080,"CON-B01-BAS01-1010, CON-B01-BAS01-1060, CON-B01-BAS01-1080, CON-B02-BAS01-1010, CON-B02-BAS01-1060, CON-B02-BAS01-1070, CON-B04-BAS01-1010, CON-B04-BAS01-1070, CON-B04-BAS01-1090, CON-B03-BAS01-1010, CON-B03-BAS01-1050, CON-B03-BAS01-1070, CON-B01-BAS01-1090, CON-B04-BAS01-1080",0.0,0,0.78
The Big -P.01-UP-20-April-26,P-MDEL-1170,Delivery for Rebar Patch#2  (Basement 2),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,26-Nov-25,27-Nov-25,14-Feb-26,20-Apr-26,14-Feb-26,20-Apr-26,0,0,0,No,No,P-MPOS-1070,"CON-B01-BAS02-1010, CON-B01-BAS02-1070, CON-B01-BAS02-1080, CON-B02-BAS02-1010, CON-B02-BAS02-1060, CON-B02-BAS02-1070, CON-B03-BAS02-1010, CON-B03-BAS02-1060, CON-B03-BAS02-1070, CON-B04-BAS02-1010, CON-B04-BAS02-1060, CON-B04-BAS02-1080, CON-B01-BAS02-1090, CON-B04-BAS02-1090",0.0,0,1.0
The Big -P.01-UP-20-April-26,P-MDEL-1180,Delivery for Rebar Patch#13  (8th floor),The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,27-Dec-26,28-Dec-26,27-Dec-26,28-Dec-26,,,2,25,160,No,No,P-MPOS-1180,"CON-B01-8TH-1010, CON-B01-8TH-1050, CON-B04-8TH-1010, CON-B04-8TH-1050",0.0,0,0.0
