project_id,wbs_id,cost_code,activity_name,budget_cost,committed_cost,actual_cost,forecast_cost
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3,CON-B04-BAS02-1120,"Curing for Slabs, Beams (B04) (Bas 02)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.1stB,CON-B02-BAS01-1100,"Curing for Slabs, Beams Stairs (B02) (Bas 01)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.GF,CON-B02-GR-1090,"Curing for Slabs, Beams Stairs (B02) (GR)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1120,"Curing for Slabs, Beams, Ramps & Stairs (B01) (Bas 02)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS,P-MDEL-1050,Delivery for cold applied damp-proofing,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS,P-MDEL-1060,Delivery for cold Crystalline waterproofing for Water tank,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS,P-MDEL-1020,Delivery for Plain Concrete,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS,P-MDEL-1030,Delivery for Rc Concrete,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1000,Delivery for Rebar Patch#1 (Footing & Water tank),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1080,Delivery for Rebar Patch#10  (5th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1070,Delivery for Rebar Patch#11  (6th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1190,Delivery for Rebar Patch#12  (7th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1180,Delivery for Rebar Patch#13  (8th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1200,Delivery for Rebar Patch#14  (Roof floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1170,Delivery for Rebar Patch#2  (Basement 2),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1160,Delivery for Rebar Patch#3  (Basement 1),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1150,Delivery for Rebar Patch#4  (SOG),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1130,Delivery for Rebar Patch#5  (Ground floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1120,Delivery for Rebar Patch#6  (1st floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1110,Delivery for Rebar Patch#7  (2nd floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1100,Delivery for Rebar Patch#8  (3rd floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS.DR,P-MDEL-1090,Delivery for Rebar Patch#9  (4th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS,P-MDEL-1010,Delivery for Soil Replacement,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.DS,P-MDEL-1040,Delivery for Waterproofing,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.2,HO-1000,Demobilization,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.1,E-DR-1000,Design Review,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.1stF,CON-B01-1ST-1080,Dismantling Formwork (B01) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.2ndF,CON-B01-2ND-1080,Dismantling Formwork (B01) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.3rdF,CON-B01-3RD-1080,Dismantling Formwork (B01) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.4thF,CON-B01-4TH-1080,Dismantling Formwork (B01) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.5thF,CON-B01-5TH-1080,Dismantling Formwork (B01) (5th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.6thF,CON-B01-6TH-1080,Dismantling Formwork (B01) (6th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.7thF,CON-B01-7TH-1080,Dismantling Formwork (B01) (7th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1080,Dismantling Formwork (B01) (8th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.1stB,CON-B01-BAS01-1140,Dismantling Formwork (B01) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1140,Dismantling Formwork (B01) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.GF,CON-B01-GR-1110,Dismantling Formwork (B01) (GR),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1080,Dismantling Formwork (B01) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.1stF,CON-B02-1ST-1080,Dismantling Formwork (B02) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.2ndF,CON-B02-2ND-1080,Dismantling Formwork (B02) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.3rdF,CON-B02-3RD-1080,Dismantling Formwork (B02) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.4thF,CON-B02-4TH-1080,Dismantling Formwork (B02) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.1stB,CON-B02-BAS01-1110,Dismantling Formwork (B02) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB,CON-B02-BAS02-1110,Dismantling Formwork (B02) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.GF,CON-B02-GR-1110,Dismantling Formwork (B02) (GR),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.RF,CON-B02-RF-1080,Dismantling Formwork (B02) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.1stF,CON-B03-1ST-1080,Dismantling Formwork (B03) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.2ndF,CON-B03-2ND-1080,Dismantling Formwork (B03) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.3rdF,CON-B03-3RD-1080,Dismantling Formwork (B03) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.4thF,CON-B03-4TH-1080,Dismantling Formwork (B03) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.1stB,CON-B03-BAS01-1110,Dismantling Formwork (B03) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB,CON-B03-BAS02-1110,Dismantling Formwork (B03) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.GF,CON-B03-GR-1110,Dismantling Formwork (B03) (GR),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.RF,CON-B03-RF-1080,Dismantling Formwork (B03) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.1stF,CON-B04-1ST-1080,Dismantling Formwork (B04) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.2ndF,CON-B04-2ND-1080,Dismantling Formwork (B04) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.3rdF,CON-B04-3RD-1080,Dismantling Formwork (B04) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.4thF,CON-B04-4TH-1080,Dismantling Formwork (B04) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.5thF,CON-B04-5TH-1080,Dismantling Formwork (B04) (5th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.6thF,CON-B04-6TH-1080,Dismantling Formwork (B04) (6th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.7thF,CON-B04-7TH-1080,Dismantling Formwork (B04) (7th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1080,Dismantling Formwork (B04) (8th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.2,CON-B04-BAS01-1140,Dismantling Formwork (B04) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3,CON-B04-BAS02-1140,Dismantling Formwork (B04) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.GF,CON-B04-GR-1110,Dismantling Formwork (B04) (GR),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.RF,CON-B04-RF-1080,Dismantling Formwork (B04) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB.SOG,CON-B01-SOG-1020,DPM Layer works (B01) (Sog),492186.35,0,0,492186.35
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB.1,CON-B02-SOG-1020,DPM Layer works (B02) (Sog),259766.35,0,0,259766.35
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB.SOG,CON-B03-SOG-1020,DPM Layer works (B03) (sog),115955.2,0,0,115955.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.1,CON-B04-SOG-1020,DPM Layer works (B04) (Sog),225054.09,0,0,225054.09
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.KD.MO,KD-MOB-1010,Equipment Mobilization,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1000,Excavation for Water Tank (+198.15) (B04) (Water Tank),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1150,Formwork for Top Slab (B04) (Water Tank),327929.28,0,0,327929.28
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.KD.MI,KD-MS-1040,Ground Works Finish Date,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.KD.MI,KD-MS-1020,IFC Drawing Package,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1120,Installation for Waterstop Insulation (B04) (Water Tank),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1200,Insulation for Outer Side (B04) (Water Tank),283500,0,0,283500
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO,P-MPOS-1020,P.O for  Plain Concrete,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO,P-MPOS-1030,P.O for  Rc Concrete,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO,P-MPOS-1010,P.O for  Soil Replacement,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO,P-MPOS-1040,P.O for  Waterproofing,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO,P-MPOS-1050,P.O for cold applied damp-proofing,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO,P-MPOS-1060,P.O for cold Crystalline waterproofing for Water tank,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1000,P.O for Rebar Patch#1 (Footing & Water tank),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1150,P.O for Rebar Patch#10  (5th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1160,P.O for Rebar Patch#11  (6th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1170,P.O for Rebar Patch#12  (7th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1180,P.O for Rebar Patch#13  (8th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1190,P.O for Rebar Patch#14  (Roof floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1070,P.O for Rebar Patch#2  (Basement 2),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1080,P.O for Rebar Patch#3  (Basement 1),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1090,P.O for Rebar Patch#4  (SOG),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1100,P.O for Rebar Patch#5  (Ground floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1110,P.O for Rebar Patch#6  (1st floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1120,P.O for Rebar Patch#7  (2nd floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1130,P.O for Rebar Patch#8  (3rd floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.PC.PO.1,P-MPOS-1140,P.O for Rebar Patch#9  (4th floor),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.F,CON-B01-FOOT-1080,Pouring Columns & Walls Below SOG (B01) (footing),139757.8,69878.9,69878.9,139757.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.F,CON-B02-FOOT-1080,Pouring Columns & Walls Below SOG (B01) (footing),171607.8,171607.8,171607.8,171607.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1090,Pouring Columns & Walls Below SOG (B01) (footing),222249.3,0,0,222249.3
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.F,CON-B03-FOOT-1090,Pouring Columns & Walls Below SOG (B01) (footing),103385.1,103385.1,103385.1,103385.1
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.1stB,CON-B01-BAS01-1130,Pouring for  Ramps (B01) (Bas 01),791212.2,0,0,791212.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1110,Pouring for  Ramps (B01) (Bas 02),791212.2,0,0,791212.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.2,CON-B04-BAS01-1110,Pouring for  Ramps (B04) (Bas 01),791212.2,0,0,791212.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.F,CON-B01-FOOT-1010,Pouring for PC Raft (B01) (footing),1858997.88,1858997.88,1858997.88,1858997.88
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.F,CON-B02-FOOT-1010,Pouring for PC Raft (B02) (footing),990005.63,990005.63,990005.63,990005.63
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.F,CON-B03-FOOT-1010,Pouring for PC Raft (B03) (footing),1072093.75,1072093.75,1072093.75,1072093.75
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1010,Pouring for PC Raft (B04) (footing),1414098,1414098,1414098,1414098
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1030,Pouring for PC Raft (B04) (Water Tank),323429.75,323429.75,323429.75,323429.75
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3,CON-B04-BAS02-1110,Pouring for Ramps (B04) (Bas 02),791212.2,0,0,791212.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.F,CON-B01-FOOT-1090,Pouring for RC Raft & Footings (B01) (footing),10930035.55,10930035.55,10930035.55,10930035.55
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.F,CON-B02-FOOT-1090,Pouring for RC Raft & Footings (B02) (footing),5301272.91,5301272.91,5301272.91,5301272.91
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.F,CON-B03-FOOT-1080,Pouring for RC Raft & Footings (B03) (footing),6714725.63,6714725.63,6714725.63,6714725.63
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1080,Pouring for RC Raft & Footings (B04) (footing),10111815.91,6572680.34,6572680.34,10111815.91
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1080,Pouring for RC Raft (B04) (Water Tank),2135526.01,2135526.01,2135526.01,2135526.01
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB.SOG,CON-B01-SOG-1050,Pouring for S.O.G (B01) (Sog),1968745.42,0,0,1968745.42
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB.1,CON-B02-SOG-1050,Pouring for S.O.G (B02) (Sog),1039065.42,0,0,1039065.42
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB.SOG,CON-B03-SOG-1050,Pouring for S.O.G (B03) (sog),463820.82,0,0,463820.82
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.1,CON-B04-SOG-1050,Pouring for S.O.G (B04) (Sog),900216.35,0,0,900216.35
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.1stB,CON-B01-BAS01-1110,Pouring for Slabs & Beams (B01) (Bas 01),3514044.05,0,0,3514044.05
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1130,Pouring for Slabs & Beams (B01) (Bas 02),3225524.8,0,0,3225524.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.GF,CON-B01-GR-1090,Pouring for Slabs & Beams (B01) (GR),1525811.58,0,0,1525811.58
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.1stB,CON-B02-BAS01-1090,Pouring for Slabs & Beams (B02) (Bas 01),1513648.54,0,0,1513648.54
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB,CON-B02-BAS02-1100,Pouring for Slabs & Beams (B02) (Bas 02),1314389.48,0,0,1314389.48
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.GF,CON-B02-GR-1100,Pouring for Slabs & Beams (B02) (GR),1190226.8,0,0,1190226.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.1stB,CON-B03-BAS01-1090,Pouring for Slabs & Beams (B03) (Bas 01),1903444.06,0,0,1903444.06
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.GF,CON-B03-GR-1080,Pouring for Slabs & Beams (B03) (GR),1287476.18,0,0,1287476.18
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.2,CON-B04-BAS01-1120,Pouring for Slabs & Beams (B04) (Bas 01),3490492.52,0,0,3490492.52
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3,CON-B04-BAS02-1130,Pouring for Slabs & Beams (B04) (Bas 02),3114132.67,0,0,3114132.67
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.GF,CON-B04-GR-1080,Pouring for Slabs & Beams (B04) (GR),1788847.1,0,0,1788847.1
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB,CON-B03-BAS02-1100,Pouring for Slabs & Beams B03) (Bas 02),1135730.66,0,0,1135730.66
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1060,"Pouring for Slabs, Beams  (B01) (RF)",118809.61,0,0,118809.61
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.RF,CON-B02-RF-1060,"Pouring for Slabs, Beams  (B02) (RF)",68330,0,0,68330
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.RF,CON-B03-RF-1060,"Pouring for Slabs, Beams  (B03) (RF)",70472.14,0,0,70472.14
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.RF,CON-B04-RF-1060,"Pouring for Slabs, Beams  (B04) (RF)",112362.06,0,0,112362.06
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.1stF,CON-B01-1ST-1060,"Pouring for Slabs, Beams & Stairs (B01) (1st)",1574109.18,0,0,1574109.18
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.2ndF,CON-B01-2ND-1060,"Pouring for Slabs, Beams & Stairs (B01) (2nd)",1568407.21,0,0,1568407.21
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.3rdF,CON-B01-3RD-1060,"Pouring for Slabs, Beams & Stairs (B01) (3rd)",1259806.02,0,0,1259806.02
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.4thF,CON-B01-4TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (4th)",1260846.41,0,0,1260846.41
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.5thF,CON-B01-5TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (5th)",1259975.66,0,0,1259975.66
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.6thF,CON-B01-6TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (6th)",1259750.39,0,0,1259750.39
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.7thF,CON-B01-7TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (7th)",1260156.74,0,0,1260156.74
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (8th)",1208962.2,0,0,1208962.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.1stF,CON-B02-1ST-1060,"Pouring for Slabs, Beams & Stairs (B02) (1st)",1034947.16,0,0,1034947.16
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.2ndF,CON-B02-2ND-1060,"Pouring for Slabs, Beams & Stairs (B02) (2nd)",1025558.76,0,0,1025558.76
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.3rdF,CON-B02-3RD-1060,"Pouring for Slabs, Beams & Stairs (B02) (3rd)",941018,0,0,941018
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.4thF,CON-B02-4TH-1060,"Pouring for Slabs, Beams & Stairs (B02) (4th)",946744.46,0,0,946744.46
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.1stF,CON-B03-1ST-1060,"Pouring for Slabs, Beams & Stairs (B03) (1st)",1417595.63,0,0,1417595.63
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.2ndF,CON-B03-2ND-1060,"Pouring for Slabs, Beams & Stairs (B03) (2nd)",1420061.52,0,0,1420061.52
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.3rdF,CON-B03-3RD-1060,"Pouring for Slabs, Beams & Stairs (B03) (3rd)",1415112.49,0,0,1415112.49
