project_id,activity_id,update_date,planned_progress,actual_progress,planned_value,earned_value,actual_cost,notes
The Big -P.01-UP-20-April-26,CON-B04-4TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-3RD-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-4TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-3RD-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-4TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-3RD-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-4TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-4TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-3RD-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-3RD-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-4TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-4TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-3RD-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-3RD-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-3RD-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-3RD-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-3RD-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-3RD-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-4TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-3RD-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-4TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-3RD-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-5TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-5TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-3RD-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-3RD-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-3RD-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-3RD-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-3RD-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-5TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-5TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-3RD-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-5TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-5TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-5TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-5TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-5TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-5TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-3RD-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-3RD-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-3RD-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-5TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-5TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-5TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-5TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-5TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-6TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-5TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-5TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-5TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-6TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-6TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-6TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-6TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-6TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-6TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-6TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-6TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-6TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-6TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-4TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-6TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-6TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-6TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-7TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-6TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-6TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-6TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-6TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-7TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-7TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-7TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-7TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-4TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-4TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-RF-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-7TH-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-7TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-7TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-7TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-7TH-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-RF-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-8TH-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-RF-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,HO-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-8TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-RF-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B03-RF-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
